nume_actiune,timestamp
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_ALL_COMENZI,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_ALL_PRODUSE,2025-05-28 21:33:32
READ_ALL_PRODUSE,2025-05-28 21:33:32
CREATE_FACTURA,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_ALL_FACTURI,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_ALL_COMENZI,2025-05-28 21:33:32
READ_ALL_PRODUSE,2025-05-28 21:33:32
READ_ALL_PRODUSE,2025-05-28 21:33:32
READ_ALL_CLIENTS,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_ALL_COMENZI,2025-05-28 21:33:34
READ_ALL_CLIENTS,2025-05-28 21:33:34
CREATE_PRODUS,2025-05-28 21:33:34
CREATE_PRODUS,2025-05-28 21:33:34
CREATE_PRODUS,2025-05-28 21:33:34
CREATE_COMANDA,2025-05-28 21:33:34
UPDATE_CLIENT,2025-05-28 21:33:34
READ_ALL_CLIENTS,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_ALL_COMENZI,2025-05-28 21:33:34
CREATE_COMANDA,2025-05-28 21:33:34
UPDATE_CLIENT,2025-05-28 21:33:34
READ_ALL_CLIENTS,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_ALL_COMENZI,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_ALL_COMENZI,2025-05-28 21:33:34
READ_ALL_CLIENTS,2025-05-28 21:33:34
READ_ALL_CLIENTS,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_ALL_COMENZI,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_ALL_COMENZI,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_ALL_PRODUSE,2025-05-28 21:33:34
READ_ALL_PRODUSE,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_ALL_FACTURI,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_CLIENT,2025-05-28 21:33:34
READ_PRODUS,2025-05-28 21:33:34
READ_COMANDA,2025-05-28 21:33:34
READ_ALL_COMENZI,2025-05-28 21:33:34
READ_ALL_PRODUSE,2025-05-28 21:33:34
READ_ALL_PRODUSE,2025-05-28 21:33:34
READ_ALL_CLIENTS,2025-05-28 21:54:41
READ_ALL_COMENZI,2025-05-28 21:54:41
READ_ALL_CLIENTS,2025-05-28 21:54:41
CREATE_PRODUS,2025-05-28 21:54:41
CREATE_PRODUS,2025-05-28 21:54:41
CREATE_PRODUS,2025-05-28 21:54:41
CREATE_CLIENT,2025-05-28 21:54:41
CREATE_COMANDA,2025-05-28 21:54:41
UPDATE_CLIENT,2025-05-28 21:54:41
READ_ALL_CLIENTS,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_ALL_COMENZI,2025-05-28 21:54:41
CREATE_CLIENT,2025-05-28 21:54:41
CREATE_COMANDA,2025-05-28 21:54:41
UPDATE_CLIENT,2025-05-28 21:54:41
READ_ALL_CLIENTS,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_ALL_COMENZI,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_ALL_COMENZI,2025-05-28 21:54:41
READ_ALL_CLIENTS,2025-05-28 21:54:41
READ_ALL_CLIENTS,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_ALL_COMENZI,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_ALL_COMENZI,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_ALL_PRODUSE,2025-05-28 21:54:41
READ_ALL_PRODUSE,2025-05-28 21:54:41
CREATE_FACTURA,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_ALL_FACTURI,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_CLIENT,2025-05-28 21:54:41
READ_PRODUS,2025-05-28 21:54:41
READ_COMANDA,2025-05-28 21:54:41
READ_ALL_COMENZI,2025-05-28 21:54:41
READ_ALL_PRODUSE,2025-05-28 21:54:41
READ_ALL_PRODUSE,2025-05-28 21:54:41
READ_ALL_CLIENTS,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_ALL_COMENZI,2025-05-28 21:54:44
READ_ALL_CLIENTS,2025-05-28 21:54:44
CREATE_PRODUS,2025-05-28 21:54:44
CREATE_PRODUS,2025-05-28 21:54:44
CREATE_PRODUS,2025-05-28 21:54:44
CREATE_COMANDA,2025-05-28 21:54:44
UPDATE_CLIENT,2025-05-28 21:54:44
READ_ALL_CLIENTS,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_ALL_COMENZI,2025-05-28 21:54:44
CREATE_COMANDA,2025-05-28 21:54:44
UPDATE_CLIENT,2025-05-28 21:54:44
READ_ALL_CLIENTS,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_ALL_COMENZI,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_ALL_COMENZI,2025-05-28 21:54:44
READ_ALL_CLIENTS,2025-05-28 21:54:44
READ_ALL_CLIENTS,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_ALL_COMENZI,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_ALL_COMENZI,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_ALL_PRODUSE,2025-05-28 21:54:44
READ_ALL_PRODUSE,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_ALL_FACTURI,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_CLIENT,2025-05-28 21:54:44
READ_PRODUS,2025-05-28 21:54:44
READ_COMANDA,2025-05-28 21:54:44
READ_ALL_COMENZI,2025-05-28 21:54:44
READ_ALL_PRODUSE,2025-05-28 21:54:44
READ_ALL_PRODUSE,2025-05-28 21:54:44
READ_ALL_CLIENTS,2025-05-28 21:55:20
READ_ALL_COMENZI,2025-05-28 21:55:20
READ_ALL_CLIENTS,2025-05-28 21:55:20
CREATE_PRODUS,2025-05-28 21:55:20
CREATE_PRODUS,2025-05-28 21:55:20
CREATE_PRODUS,2025-05-28 21:55:20
CREATE_CLIENT,2025-05-28 21:55:20
CREATE_COMANDA,2025-05-28 21:55:20
UPDATE_CLIENT,2025-05-28 21:55:20
READ_ALL_CLIENTS,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_ALL_COMENZI,2025-05-28 21:55:20
CREATE_CLIENT,2025-05-28 21:55:20
CREATE_COMANDA,2025-05-28 21:55:20
UPDATE_CLIENT,2025-05-28 21:55:20
READ_ALL_CLIENTS,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_ALL_COMENZI,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_ALL_COMENZI,2025-05-28 21:55:20
READ_ALL_CLIENTS,2025-05-28 21:55:20
READ_ALL_CLIENTS,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_ALL_COMENZI,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_ALL_COMENZI,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_ALL_PRODUSE,2025-05-28 21:55:20
READ_ALL_PRODUSE,2025-05-28 21:55:20
CREATE_FACTURA,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_ALL_FACTURI,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_CLIENT,2025-05-28 21:55:20
READ_PRODUS,2025-05-28 21:55:20
READ_COMANDA,2025-05-28 21:55:20
READ_ALL_COMENZI,2025-05-28 21:55:20
READ_ALL_PRODUSE,2025-05-28 21:55:20
READ_ALL_PRODUSE,2025-05-28 21:55:20
READ_ALL_CLIENTS,2025-05-28 21:58:57
READ_ALL_COMENZI,2025-05-28 21:58:57
READ_ALL_CLIENTS,2025-05-28 21:58:57
CREATE_PRODUS,2025-05-28 21:58:57
CREATE_PRODUS,2025-05-28 21:58:57
CREATE_PRODUS,2025-05-28 21:58:57
CREATE_CLIENT,2025-05-28 21:58:57
CREATE_COMANDA,2025-05-28 21:58:57
UPDATE_CLIENT,2025-05-28 21:58:57
READ_ALL_CLIENTS,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_ALL_COMENZI,2025-05-28 21:58:57
CREATE_CLIENT,2025-05-28 21:58:57
CREATE_COMANDA,2025-05-28 21:58:57
UPDATE_CLIENT,2025-05-28 21:58:57
READ_ALL_CLIENTS,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_ALL_COMENZI,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_ALL_COMENZI,2025-05-28 21:58:57
READ_ALL_CLIENTS,2025-05-28 21:58:57
READ_ALL_CLIENTS,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_ALL_COMENZI,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_ALL_COMENZI,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_ALL_PRODUSE,2025-05-28 21:58:57
READ_ALL_PRODUSE,2025-05-28 21:58:57
CREATE_FACTURA,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_ALL_FACTURI,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_CLIENT,2025-05-28 21:58:57
READ_PRODUS,2025-05-28 21:58:57
READ_COMANDA,2025-05-28 21:58:57
READ_ALL_COMENZI,2025-05-28 21:58:57
READ_ALL_PRODUSE,2025-05-28 21:58:57
READ_ALL_PRODUSE,2025-05-28 21:58:57
READ_ALL_CLIENTS,2025-05-28 22:01:07
READ_ALL_COMENZI,2025-05-28 22:01:07
READ_ALL_CLIENTS,2025-05-28 22:01:07
CREATE_PRODUS,2025-05-28 22:01:07
CREATE_PRODUS,2025-05-28 22:01:07
CREATE_PRODUS,2025-05-28 22:01:07
CREATE_CLIENT,2025-05-28 22:01:07
CREATE_COMANDA,2025-05-28 22:01:07
UPDATE_CLIENT,2025-05-28 22:01:07
READ_ALL_CLIENTS,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_ALL_COMENZI,2025-05-28 22:01:07
CREATE_CLIENT,2025-05-28 22:01:07
CREATE_COMANDA,2025-05-28 22:01:07
UPDATE_CLIENT,2025-05-28 22:01:07
READ_ALL_CLIENTS,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_ALL_COMENZI,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_ALL_COMENZI,2025-05-28 22:01:07
READ_ALL_CLIENTS,2025-05-28 22:01:07
READ_ALL_CLIENTS,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_ALL_COMENZI,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_ALL_COMENZI,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_ALL_PRODUSE,2025-05-28 22:01:07
READ_ALL_PRODUSE,2025-05-28 22:01:07
CREATE_FACTURA,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_ALL_FACTURI,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_CLIENT,2025-05-28 22:01:07
READ_PRODUS,2025-05-28 22:01:07
READ_COMANDA,2025-05-28 22:01:07
READ_ALL_COMENZI,2025-05-28 22:01:07
READ_ALL_PRODUSE,2025-05-28 22:01:07
READ_ALL_PRODUSE,2025-05-28 22:01:07
READ_ALL_CLIENTS,2025-05-28 22:10:26
READ_ALL_COMENZI,2025-05-28 22:10:26
READ_ALL_CLIENTS,2025-05-28 22:10:26
CREATE_PRODUS,2025-05-28 22:10:26
CREATE_PRODUS,2025-05-28 22:10:26
CREATE_PRODUS,2025-05-28 22:10:26
CREATE_CLIENT,2025-05-28 22:10:26
CREATE_COMANDA,2025-05-28 22:10:26
UPDATE_CLIENT,2025-05-28 22:10:26
READ_ALL_CLIENTS,2025-05-28 22:10:26
READ_CLIENT,2025-05-28 22:10:26
READ_PRODUS,2025-05-28 22:10:26
READ_PRODUS,2025-05-28 22:10:26
READ_COMANDA,2025-05-28 22:10:26
READ_ALL_COMENZI,2025-05-28 22:10:26
CREATE_CLIENT,2025-05-28 22:10:26
CREATE_COMANDA,2025-05-28 22:10:26
UPDATE_CLIENT,2025-05-28 22:10:26
READ_ALL_CLIENTS,2025-05-28 22:10:26
READ_CLIENT,2025-05-28 22:10:26
READ_PRODUS,2025-05-28 22:10:26
READ_PRODUS,2025-05-28 22:10:26
READ_COMANDA,2025-05-28 22:10:26
READ_CLIENT,2025-05-28 22:10:26
READ_PRODUS,2025-05-28 22:10:26
READ_COMANDA,2025-05-28 22:10:26
READ_ALL_COMENZI,2025-05-28 22:10:26
READ_CLIENT,2025-05-28 22:10:26
READ_PRODUS,2025-05-28 22:10:26
READ_PRODUS,2025-05-28 22:10:26
READ_COMANDA,2025-05-28 22:10:26
READ_CLIENT,2025-05-28 22:10:26
READ_PRODUS,2025-05-28 22:10:26
READ_COMANDA,2025-05-28 22:10:26
